id;name;num_screens;num_seats;insee;commune;genre;art_et_essai;3D_screen
12;GEORGE V;11;1_666;75108;Paris 8e Arrondissement;FIXE;0;1
31;UGC NORMANDIE;4;1_610;75108;Paris 8e Arrondissement;FIXE;0;1
35;BALZAC;3;589;75108;Paris 8e Arrondissement;FIXE;1;1
54;GAUMONT CHAMPS ELYSEES MARIGNAN;6;1_701;75108;Paris 8e Arrondissement;FIXE;0;1
55;ELYSEES LINCOLN;3;448;75108;Paris 8e Arrondissement;FIXE;1;0
204; UGC OPERA;4;760;75109;Paris 9e Arrondissement;FIXE;0;0
214;GAUMONT OPERA CAPUCINES;7;2_169;75109;Paris 9e Arrondissement;FIXE;0;1
301;MAX LINDER;1;591;75109;Paris 9e Arrondissement;FIXE;0;0
311;GRAND REX;7;4_274;75102;Paris 2e Arrondissement;FIXE;0;1
321;GAUMONT OPERA PREMIER;6;1_138;75102;Paris 2e Arrondissement;FIXE;0;0
451;UGC MONTPARNASSE;7;1_592;75106;Paris 6e Arrondissement;FIXE;0;1
481;GAUMONT PARNASSE;15;2_876;75114;Paris 14e Arrondissement;FIXE;0;1
483;ENTREPOT;3;250;75114;Paris 14e Arrondissement;FIXE;1;0
531;MK2 BEAUBOURG;6;557;75103;Paris 3e Arrondissement;FIXE;1;1
612;UGC MAILLOT;4;764;75117;Paris 17e Arrondissement;FIXE;0;0
721;MK2 HAUTEFEUILLE;4;690;75106;Paris 6e Arrondissement;FIXE;1;1
731;MK2 ODEON;5;815;75106;Paris 6e Arrondissement;FIXE;0;1
733;STUDIO GALANDE;1;97;75105;Paris 5e Arrondissement;FIXE;1;0
741;LUXEMBOURG;3;334;75106;Paris 6e Arrondissement;FIXE;1;0
751;ST ANDRE DES ARTS;3;510;75106;Paris 6e Arrondissement;FIXE;1;0
801;MK2 PARNASSE;3;284;75106;Paris 6e Arrondissement;FIXE;1;1
802;UGC ROTONDE;3;454;75106;Paris 6e Arrondissement;FIXE;0;0
803;BRETAGNE;2;1_020;75106;Paris 6e Arrondissement;FIXE;0;1
814;LUCERNAIRE FORUM;3;148;75106;Paris 6e Arrondissement;FIXE;1;0
821;PARNASSIEN;7;842;75114;Paris 14e Arrondissement;FIXE;1;1
883; CHRISTINE 21;2;234;75106;Paris 6e Arrondissement;FIXE;1;0
891;ST GERMAIN DES PRES;1;252;75106;Paris 6e Arrondissement;FIXE;1;0
1031;PUBLICIS ELYSEES;2;609;75108;Paris 8e Arrondissement;FIXE;0;0
1314;LE BEVERLEY;1;100;75102;Paris 2e Arrondissement;FIXE;0;0
1392;L'ARCHIPEL;2;204;75110;Paris 10e Arrondissement;FIXE;1;0
1393;LE BRADY;2;139;75110;Paris 10e Arrondissement;FIXE;1;0
1681;UGC CINE CITE LES HALLES;27;3_894;75101;Paris 1er Arrondissement;FIXE;0;1
1791;LUMINOR HOTEL DE VILLE;2;238;75104;Paris 4e Arrondissement;FIXE;1;0
2251;MAJESTIC PASSY;3;617;75116;Paris 16e Arrondissement;FIXE;0;1
2543;MAC MAHON;1;137;75117;Paris 17e Arrondissement;FIXE;0;1
2982;CAUMARTIN;5;501;75109;Paris 9e Arrondissement;FIXE;1;0
3211;LE CINEMA DES CINEASTES;3;478;75117;Paris 17e Arrondissement;FIXE;1;1
3222;PATHE WEPLER;12;2_139;75118;Paris 18e Arrondissement;FIXE;0;1
3741;STUDIO 28;1;172;75118;Paris 18e Arrondissement;FIXE;1;0
4713;BORIS VIAN GRANDE HALLE;1;287;75119;Paris 19e Arrondissement;FIXE;0;0
4731;MK2 QUAI DE SEINE;6;992;75119;Paris 19e Arrondissement;FIXE;1;1
5691;MK2 GAMBETTA;6;1_238;75120;Paris 20e Arrondissement;FIXE;0;1
5841;MK2 BASTILLE (côté Fg St Antoine);3;430;75111;Paris 11e Arrondissement;FIXE;1;0
5852;MAJESTIC BASTILLE;2;356;75111;Paris 11e Arrondissement;FIXE;1;0
5861;MK2 BASTILLE;4;469;75111;Paris 11e Arrondissement;FIXE;1;1
6212;MK2 NATION;6;551;75112;Paris 12e Arrondissement;FIXE;0;0
6531;UGC LYON BASTILLE;7;1_274;75112;Paris 12e Arrondissement;FIXE;0;1
6611;UGC CINE CITE BERCY;18;4_440;75112;Paris 12e Arrondissement;FIXE;0;1
7231;CHAPLIN SAINT LAMBERT;3;365;75115;Paris 15e Arrondissement;FIXE;1;1
7394;GAUMONT CONVENTION;9;1_263;75115;Paris 15e Arrondissement;FIXE;0;1
7491;GAUMONT AQUABOULEVARD;14;2_583;75115;Paris 15e Arrondissement;FIXE;0;1
7711;GAUMONT MONTPARNOS;4;397;75114;Paris 14e Arrondissement;FIXE;0;0
8132;GAUMONT ALESIA;8;1_384;75114;Paris 14e Arrondissement;FIXE;0;1
8161; CHAPLIN DENFERT;1;133;75114;Paris 14e Arrondissement;FIXE;1;0
8291;L ARLEQUIN PANORAMA;3;595;75106;Paris 6e Arrondissement;FIXE;1;0
8331;UGC DANTON;4;684;75106;Paris 6e Arrondissement;FIXE;0;1
8341;NOUVEL ODEON;1;119;75106;Paris 6e Arrondissement;FIXE;1;0
8353;UGC ODEON;5;722;75106;Paris 6e Arrondissement;FIXE;0;0
8361;ESPACE SAINT MICHEL;2;210;75105;Paris 5e Arrondissement;FIXE;1;0
8374;ECOLES 21;2;200;75105;Paris 5e Arrondissement;FIXE;1;0
8391;LE CINEMA DU PANTHEON;1;200;75105;Paris 5e Arrondissement;FIXE;1;0
8392;STUDIO LUXEMBOURG ACCATTONE;1;73;75105;Paris 5e Arrondissement;FIXE;1;0
8422;LE CHAMPO;2;236;75105;Paris 5e Arrondissement;FIXE;1;0
8425;QUARTIER LATIN I;2;164;75105;Paris 5e Arrondissement;FIXE;1;0
8451;STUDIO DES URSULINES;1;122;75105;Paris 5e Arrondissement;FIXE;1;0
8513;REFLET MEDICIS 2;3;372;75105;Paris 5e Arrondissement;FIXE;1;0
8514;EPEE DE BOIS;2;140;75105;Paris 5e Arrondissement;FIXE;1;1
8531;LE GRAND ACTION;2;346;75105;Paris 5e Arrondissement;FIXE;1;0
8621;LES FAUVETTES;5;645;75113;Paris 13e Arrondissement;FIXE;0;1
8632;UGC  GOBELINS;11;1_138;75113;Paris 13e Arrondissement;FIXE;0;1
8661;ESCURIAL;2;329;75113;Paris 13e Arrondissement;FIXE;1;0
9351;MK2 GRAND PALAIS;1;92;75108;Paris 8e Arrondissement;FIXE;0;0
9452;LE LOUXOR;3;556;75110;Paris 10e Arrondissement;FIXE;1;0
9600;MK2 BIBLIOTHEQUE;16;2_981;75113;Paris 13e Arrondissement;FIXE;0;1
9616;MK2 A&E;4;520;75113;Paris 13e Arrondissement;FIXE;0;1
9700;PATHE BEAUGRENELLE;10;1_962;75115;Paris 15e Arrondissement;FIXE;0;1
9802;CLUB DE L ETOILE;1;161;75117;Paris 17e Arrondissement;FIXE;0;1
9803;LES 7 BATIGNOLLES CINEMOVIDA;7;1_151;75117;Paris 17e Arrondissement;FIXE;0;0
9900;MK2 QUAI DE LOIRE;6;1_108;75119;Paris 19e Arrondissement;FIXE;0;1
9906;UGC CINE CITE PARIS 19;14;2_790;75119;Paris 19e Arrondissement;FIXE;0;1
9920;PATHE;16;2_901;75119;Paris 19e Arrondissement;FIXE;0;1
9950;CGR PARIS LILAS;7;1_480;75120;Paris 20e Arrondissement;FIXE;0;1
10992;PANDORA;3;257;78005;Achères;FIXE;1;1
14693;LE POLE CULTUREL;1;410;94002;Alfortville;FIXE;0;0
20931;LE SELECT;4;665;92002;Antony;FIXE;1;1
22634;JEAN VILAR;2;328;94003;Arcueil;FIXE;1;1
22636;MEGARAMA;6;781;94003;Arcueil;FIXE;0;1
23301;JEAN GABIN;1;128;95018;Argenteuil;FIXE;1;0
23323;LE FIGUIER BLANC;3;826;95018;Argenteuil;FIXE;1;1
24753;STARS;5;829;91021;Arpajon;FIXE;0;1
26662;L ALCAZAR;4;646;92004;Asnières-sur-Seine;FIXE;1;1
27573;CINEMA VENTURA;1;175;91027;Athis-Mons;FIXE;1;1
28113;PAUL GRIMAULT;1;169;78029;Aubergenville;FIXE;0;1
28264;STUDIO;1;127;93001;Aubervilliers;FIXE;1;0
30164;THEATRE ET CINEMA JACQUES PREVERT;2;789;93005;Aulnay-sous-Bois;FIXE;1;1
30184;UGC CINE CITE O'PARINOR;14;2_592;93005;Aulnay-sous-Bois;FIXE;0;1
35953;THEATRE VICTOR HUGO;1;418;92007;Bagneux;FIXE;0;0
36013;LE CIN'HOCHE;2;288;93006;Bagnolet;FIXE;1;0
37350;CINE TOILE;1;189;91045;Ballancourt-sur-Essonne;FIXE;0;1
45132;BEAUMONT PALACE;1;353;95052;Beaumont-sur-Oise;FIXE;1;0
54292;LA BARBACANE;1;292;78062;Beynes;FIXE;0;0
54692;THEATRE PAUL ELUARD;2;598;95063;Bezons;FIXE;1;0
57582;CINEMA L1S DAQUIN;3;447;93007;Le Blanc-Mesnil;FIXE;1;1
59031;MAGIC CINEMA;2;443;93008;Bobigny;FIXE;0;0
59033;AUDITORIUM BOURSE TRAVAIL;1;;93008;Bobigny;ITINERANT;1;0
59604;JEAN RENOIR;1;300;92009;Bois-Colombes;FIXE;0;1
59690;LA GRANGE DE LA TREMBLAYE;1;338;78073;Bois-d'Arcy;FIXE;0;0
60942;LE FORUM;1;114;94004;Boissy-Saint-Léger;FIXE;0;1
61504;SALLE ANDRE MALRAUX;1;324;93010;Bondy;FIXE;1;1
62121;GERARD PHILIPE;1;245;94011;Bonneuil-sur-Marne;FIXE;0;0
66835;CINEMA LANDOWSKI;1;154;92012;Boulogne-Billancourt;FIXE;1;1
66923;PATHE;7;1_492;92012;Boulogne-Billancourt;FIXE;0;1
68114;LE CINEMA;1;83;93013;Le Bourget;FIXE;0;0
68212;AUDITORIUM DU CONSERVATOIRE;1;177;92014;Bourg-la-Reine;FIXE;0;0
69641;BUXY;5;797;91097;Boussy-Saint-Antoine;FIXE;0;1
71901;LE RENAISSANCE;1;105;77051;Bray-sur-Seine;FIXE;1;1
73423;JEAN COCTEAU;2;368;91103;Brétigny-sur-Orge;FIXE;1;1
74662;LES 4 VENTS;1;168;77053;Brie-Comte-Robert;FIXE;1;1
81101;LA PLEIADE;3;802;94016;Cachan;FIXE;1;1
91492;CINEMA DU THEATRE;1;319;78126;La Celle-Saint-Cloud;FIXE;0;0
92329;UGC CINE CITE;14;2_768;95127;Cergy;FIXE;0;1
96533;JEAN GABIN;1;168;77079;Champagne-sur-Seine;FIXE;1;0
97431;STUDIO 66;5;944;94017;Champigny-sur-Marne;FIXE;1;0
105652;REX;2;551;92019;Châtenay-Malabry;FIXE;1;1
106031;CINEMA;1;226;92020;Châtillon;FIXE;1;1
106262;L1S JOUVET;2;459;78146;Chatou;FIXE;0;1
108192;ATRIUM;1;643;92022;Chaville;FIXE;0;1
108774;COSMOS;2;645;77108;Chelles;FIXE;1;1
110351;GAUMONT DISNEY VILLAGE;15;3_923;77111;Chessy;FIXE;0;1
110372;STUDIO 31;2;216;77111;Chessy;FIXE;0;0
110761;SALLE ANDRE MALRAUX;1;405;94021;Chevilly-Larue;FIXE;1;0
111583;FRANCOIS TRUFFAUT;2;409;91161;Chilly-Mazarin;FIXE;1;0
112014;SALLE PAUL ELUARD;1;181;94022;Choisy-le-Roi;FIXE;1;1
113523;CINEMA JEANNE MOREAU;1;176;92023;Clamart;FIXE;1;1
114032;ESPACE PHILIPPE NOIRET (EX-CINEMA HENRI LANGLOIS);2;356;78165;Les Clayes-sous-Bois;FIXE;1;1
115104;CINEMA RUTEBEUF;1;549;92024;Clichy;FIXE;1;1
117025;M J C THEATRE DE COLOMBES;1;322;92025;Colombes;FIXE;1;0
117051;L'HELIOS;4;477;92025;Colombes;FIXE;1;0
117921;LA COUPOLE;1;236;77122;Combs-la-Ville;FIXE;0;1
119305;PATHE;13;3_105;78172;Conflans-Sainte-Honorine;FIXE;0;1
120293;ARCEL;3;380;91174;Corbeil-Essonnes;FIXE;1;1
120963;THEATRE DU CORMIER;1;307;95176;Cormeilles-en-Parisis;FIXE;0;0
123373;HEMISPHERE THEATER;4;568;77131;Coulommiers;FIXE;1;1
123905;CAMILLE ST SAENS;1;360;92026;Courbevoie;FIXE;0;0
123914;ABEL GANCE;1;139;92026;Courbevoie;FIXE;1;1
125135;L ETOILE;1;195;93027;La Courneuve;FIXE;1;1
128535;LA LUCARNE MJC;1;92;94028;Créteil;FIXE;1;0
128541;CINEMA DU PALAIS;3;490;94028;Créteil;FIXE;1;1
133212;PATHE DAMMARIE;10;2_181;77152;Dammarie-les-Lys;FIXE;0;1
140521;ESPACE ERMITAGE;1;282;95199;Domont;FIXE;0;1
142171;PARTERRE;2;227;91200;Dourdan;FIXE;1;0
142752;ESPACE CULTUREL DU PARC;1;329;93029;Drancy;FIXE;0;0
144262;L'ORANGE BLEUE;1;345;95203;Eaubonne;FIXE;0;0
146371;GREN1LLE;3;348;78208;Élancourt;FIXE;1;1
147071;FRANCAIS;5;1_263;95210;Enghien-les-Bains;FIXE;0;1
147084;CENTRE DES ARTS;1;320;95210;Enghien-les-Bains;FIXE;1;1
148321;SALLE SERGE GAINSBOURG;1;180;93031;Épinay-sur-Seine;FIXE;0;0
148324;MEGA CGR;12;2_565;93031;Épinay-sur-Seine;FIXE;0;1
149335;PIERRE FRESNAY;1;400;95219;Ermont;FIXE;0;0
152882;LA ROTONDE A;3;338;91223;Étampes;FIXE;0;1
152884;CINETAMPES;1;146;91223;Étampes;FIXE;1;0
154488;MEGA CGR;10;2_052;91228;Évry;FIXE;0;1
162844;ERMITAGE;5;944;77186;Fontainebleau;FIXE;1;1
162853;CINEPARADIS;6;1_080;77186;Fontainebleau;FIXE;1;0
163962;LE SCARRON;1;198;92032;Fontenay-aux-Roses;FIXE;1;1
164022;THEATRE DE FONTENAY;1;346;78242;Fontenay-le-Fleury;FIXE;1;0
164112;LE KOSMOS;1;182;94033;Fontenay-sous-Bois;FIXE;1;0
166051;CINEMA DE L YSIEUX;1;195;95250;Fosses;FIXE;1;0
168193;CINE HENRI LANGLOIS;2;518;95252;Franconville;FIXE;1;0
172043;THEATRE ANDRE MALRAUX;1;450;93032;Gagny;FIXE;1;1
172914;CINE GARCHES;2;434;92033;Garches;FIXE;0;0
173332;JACQUES BREL A;1;225;95268;Garges-lès-Gonesse;FIXE;1;0
175513;CINEMA JEAN VIGO;2;290;92036;Gennevilliers;FIXE;1;1
177201;LE CENTRAL;1;155;91272;Gif-sur-Yvette;FIXE;1;1
179852;CINE THEATRE JACQUES PREVERT;1;223;95277;Gonesse;FIXE;1;1
181553;THEATRE SARAH BERNHARDT;1;562;95280;Goussainville;FIXE;0;0
193442;LA TOURNELLE;1;274;94038;L' Haÿ-les-Roses;FIXE;1;0
201524;LE CONTI;5;739;95313;L' Isle-Adam;FIXE;0;1
202214;CINE D ISSY;1;376;92040;Issy-les-Moulineaux;FIXE;0;0
202370;0SALLE GEORGES BRASSENS;1;0;91315;Itteville;ITINERANT;0;0
202551;LE LUXY;2;507;94041;Ivry-sur-Seine;FIXE;1;1
202562;PATHE;14;3_830;94041;Ivry-sur-Seine;FIXE;0;1
204534;SALLE PIERRE ET JACQUES PREVERT (EX -SALLE DES CONGRES);1;300;94042;Joinville-le-Pont;FIXE;0;1
205601;CENTRE CULTUREL;1;346;95323;Jouy-le-Moutier;FIXE;0;0
206924;CINEMA AGNES VARDA;1;123;91326;Juvisy-sur-Orge;FIXE;1;1
211844;CINEMA LE CINQ;3;492;77243;Lagny-sur-Marne;FIXE;1;1
224413;PATHE;8;1_538;92044;Levallois-Perret;FIXE;0;1
226040;PATHE;17;3_921;77251;Lieusaint;FIXE;0;1
226883;THEATRE DU GARDE CHASSE;1;308;93045;Les Lilas;FIXE;1;0
228122;ATELIER BARBARA;1;165;94044;Limeil-Brévannes;FIXE;0;0
229833;CINE MUNICIPAL YVES MONTAND;1;264;93046;Livry-Gargan;FIXE;1;1
231939;THEATRE DE LONGJUMEAU;1;862;91345;Longjumeau;FIXE;0;0
241923;THEATRE CLAUDE DEBUSSY;1;406;94046;Maisons-Alfort;FIXE;0;0
242003;L'ATALANTE;1;163;78358;Maisons-Laffitte;FIXE;1;1
242422;MARCEL PAGNOL;1;198;92046;Malakoff;FIXE;1;1
244700;MEGA CGR;9;2_081;78361;Mantes-la-Jolie;FIXE;0;1
244715;LE CHAPLIN;1;300;78361;Mantes-la-Jolie;FIXE;0;0
246432;ATMOSPHERE;1;231;91363;Marcoussis;FIXE;1;1
248192;FONTENELLE;2;336;78372;Marly-le-Roi;FIXE;1;0
252134;CINEMASSY;3;417;91377;Massy;FIXE;1;0
252712;LES 2 SCENES;1;102;78380;Maule;FIXE;1;1
254781;UGC MAJESTIC;7;1_129;77284;Meaux;FIXE;0;1
255991;VARIETES;3;566;77288;Melun;FIXE;1;1
256983;CINEMA CONFLUENCES MENNECY;3;324;91386;Mennecy;FIXE;0;0
258952;LA LUCIOLE;1;228;95394;Méry-sur-Oise;FIXE;0;0
260903;CENTRE D ART ET DE CULTURE;1;458;92048;Meudon;FIXE;1;1
260904;ESPACE CULTUREL ROBERT-DOISNEAU;1;268;92048;Meudon;FIXE;0;0
263912;CONCORDE;1;210;77294;Mitry-Mory;FIXE;1;0
264672;LA ROTONDE;1;349;77296;Moissy-Cramayel;FIXE;1;1
267481;CINEMA  11X20 14;1;48;77298;Mons-en-Montois;FIXE;1;0
272392;LE CYRANO;1;329;91421;Montgeron;FIXE;1;1
273071;JACQUES BREL;1;282;78423;Montigny-le-Bretonneux;FIXE;0;1
273182;CENTRE PICASSO;1;304;95424;Montigny-lès-Cormeilles;FIXE;0;0
274702;L'EDEN;2;222;95428;Montmorency;FIXE;1;0
276086;MELIES;6;1_139;93048;Montreuil;FIXE;1;0
276554;CINE MONTROUGE;1;162;92049;Montrouge;FIXE;1;0
283043;FREDERIC DARD CLUB A;2;360;78440;Les Mureaux;FIXE;1;0
284362;LA BERGERIE;1;132;77327;Nangis;FIXE;1;1
284490;LES LUMIERES;4;660;92050;Nanterre;FIXE;1;0
286831;MELIES;3;507;77333;Nemours;FIXE;0;1
288024;LA FAUVETTE;1;146;93049;Neuilly-Plaisance;FIXE;1;1
288151;LE VILLAGE I;2;500;92051;Neuilly-sur-Seine;FIXE;0;1
291891;ROYAL PALACE;6;815;94052;Nogent-sur-Marne;FIXE;1;1
292341;LA FERME DU BUISSON;2;346;77337;Noisiel;FIXE;1;1
292374;UGC CINE CITE;10;1_797;93051;Noisy-le-Grand;FIXE;0;1
292377;LE BIJOU;3;416;93051;Noisy-le-Grand;FIXE;1;1
298964;SALLE ARAGON;1;388;94054;Orly;FIXE;0;1
299122;CENTRE CULTUREL  ORMESSON;1;358;94055;Ormesson-sur-Marne;FIXE;0;0
299572;CINEMA JACQUES TATI;3;357;91471;Orsay;FIXE;1;1
301781;LE PIERRE BRASSEUR;1;171;77350;Ozoir-la-Ferrière;FIXE;0;1
302485;CINEPAL;4;545;91477;Palaiseau;FIXE;1;1
303281;CINE 104;3;457;93055;Pantin;FIXE;1;1
303445;SALLE DES FETES;1;314;91479;Paray-Vieille-Poste;FIXE;0;0
305402;ESPACE DES ARTS;1;329;93057;Les Pavillons-sous-Bois;FIXE;1;0
307692;CENTRE DES BORDS DE MARNE;1;198;94058;Le Perreux-sur-Marne;FIXE;1;1
314413;CINEMA GERARD PHILIPE;2;400;92060;Le Plessis-Robinson;FIXE;1;0
314451;ESPACE PAUL VALERY;1;340;94059;Le Plessis-Trévise;FIXE;0;0
317291;C 2 L;5;983;78498;Poissy;FIXE;0;1
318801;APOLLO;2;295;77373;Pontault-Combault;FIXE;1;1
320532;ROYAL UTOPIA;1;272;95500;Pontoise;FIXE;1;0
326550;LE REXY;4;570;77379;Provins;FIXE;0;1
327945;UGC CINE CITE LA DEFENSE;16;3_642;92062;Puteaux;FIXE;0;1
327961;LE CENTRAL;2;480;92062;Puteaux;FIXE;0;1
331271;VOX ODEON;2;320;78517;Ramb1llet;FIXE;1;1
338332;CINOCHE;3;709;91521;Ris-Orangis;FIXE;1;1
338335;CINOCHE 4;1;291;91521;Ris-Orangis;FIXE;0;1
341321;LA GRANGE;1;192;77390;Roissy-en-Brie;FIXE;0;1
341652;LE TRIA0;1;436;93063;Romainville;FIXE;1;0
343750;UGC CINE CITE ROSNY;15;3_324;93064;Rosny-sous-Bois;FIXE;0;0
343762;ESPACE GEORGES SIME0;1;229;93064;Rosny-sous-Bois;FIXE;1;0
347162;ARIEL;3;689;92063;Rueil-Malmaison;FIXE;1;1
347175;ARIEL HAUTS DE RUEIL;3;688;92063;Rueil-Malmaison;FIXE;0;1
353531;C2L CIN'HOCHE;5;436;78586;Sartrouville;FIXE;0;1
356431;ESPACE PREVERT;1;390;77445;Savigny-le-Temple;FIXE;1;1
356871;TRIA0;1;270;92071;Sceaux;FIXE;1;0
362414;CINE SEL;1;380;92072;Sèvres;FIXE;1;0
368403;SALLE PAUL ELUARD;1;699;93072;Stains;FIXE;0;1
370073;ESPACE JEAN-MARIE POIRIER;1;205;94071;Sucy-en-Brie;FIXE;0;1
370411;LE CAPITOLE;4;644;92073;Suresnes;FIXE;1;1
374021;LE CRATERE;1;439;78537;Saint-Arnoult-en-Yvelines;FIXE;0;0
379671;LES TROIS PIERROTS;2;466;92064;Saint-Cloud;FIXE;1;1
381152;LES YEUX D ELSA;1;168;78545;Saint-Cyr-l'École;FIXE;1;1
381912;ECRAN;2;398;93066;Saint-Denis;FIXE;1;1
381941;GAUMONT;9;1_513;93066;Saint-Denis;FIXE;0;1
384792;ESPACE CULTUREL LES 26 COULEURS;1;222;77407;Saint-Fargeau-Ponthierry;FIXE;1;0
386864;LES 4 PERRAY;4;728;91549;Sainte-Geneviève-des-Bois;FIXE;0;1
388971;C 2 L;5;742;78551;Saint-Germain-en-Laye;FIXE;1;1
390452;LES TOILES OLYMPIC;3;371;95555;Saint-Gratien;FIXE;1;0
404603;LE LIDO;1;425;94068;Saint-Maur-des-Fossés;FIXE;1;1
404612;LES 4 DELTA 4;4;886;94068;Saint-Maur-des-Fossés;FIXE;0;1
406812;CINES CARNE;3;496;91570;Saint-Michel-sur-Orge;FIXE;1;1
408323;UTOPIA;5;513;95572;Saint-Ouen-l'Aumône;FIXE;1;0
408441;ESPACE 1789;2;683;93070;Saint-Ouen;FIXE;1;1
422871;STUDIO CINE;2;329;95607;Taverny;FIXE;0;0
425503;PATHE BELLE EPINE;16;3_679;94073;Thiais;FIXE;0;1
429132;MEGA CGR;16;2_974;77468;Torcy;FIXE;0;1
432832;CINEMA LE GRENIER A SEL;1;218;78621;Trappes;FIXE;1;0
433972;JACQUES TATI;3;524;93073;Tremblay-en-France;FIXE;1;1
433975;EUROPACORP CINEMAS AEROVILLE;12;2_380;93073;Tremblay-en-France;FIXE;0;1
437562;UGC LES ULIS;4;600;91692;Les Ulis;FIXE;0;1
439271;LES VARIETES;1;311;77479;Vaires-sur-Marne;FIXE;0;0
442002;LE VANVES;1;192;92075;Vanves;FIXE;1;0
442370;CINEMA CONFLUENCES VARENNES;9;1_603;77482;Varennes-sur-Seine;FIXE;0;1
443601;LE NORMANDY;2;295;92076;Vaucresson;FIXE;1;0
444330;L'ANTARES;2;217;95637;Vauréal;FIXE;0;0
444791;LA GRANGE;1;268;77487;Vaux-le-Pénil;FIXE;1;0
448802;ESPACE MAURICE BEJART;1;312;78642;Verneuil-sur-Seine;FIXE;0;0
449542;ESPACE BERNARD MANTIENNE;2;491;91645;Verrières-le-Buisson;FIXE;0;0
449661;UGC CYRANO;8;1_590;78646;Versailles;FIXE;0;1
449702;UGC ROXANE;4;769;78646;Versailles;FIXE;1;1
450503;CINEMA JEAN MARAIS;1;199;78650;Le Vésinet;FIXE;1;0
455770;LE COLOMBIER;1;279;92077;Ville-d'Avray;FIXE;1;0
456762;CINEMA D ART ROMAIN ROLLAND;1;616;94076;Villejuif;FIXE;0;1
457861;ANDRE MALRAUX;1;212;92078;Villeneuve-la-Garenne;FIXE;0;0
457983;ESPACE CULTUREL;1;448;94077;Villeneuve-le-Roi;FIXE;0;0
461663;LE CASINO;1;220;94079;Villiers-sur-Marne;FIXE;1;0
462304;CINEMA SORANO;1;204;94080;Vincennes;FIXE;0;0
462321;LE VINCENNES;4;481;94080;Vincennes;FIXE;1;0
463353;CALYPSO A;3;551;91687;Viry-Châtillon;FIXE;1;0
463931;3 CINES ROBESPIERRE;3;549;94081;Vitry-sur-Seine;FIXE;1;1
469245;CINEMA PARADISO;1;214;91691;Yerres;FIXE;1;1
575001;MEGARAMA;18;3_728;92078;Villeneuve-la-Garenne;FIXE;0;1
718750;KINEPOLIS BRETIGNY;10;1_508;91103;Brétigny-sur-Orge;FIXE;0;0
720300;UGC CINE CITE;18;3_702;94028;Créteil;FIXE;0;1
720400;UGC CINE CITE SQY OUEST;16;3_612;78423;Montigny-le-Bretonneux;FIXE;0;1
723600;MEGARAMA;8;1_861;95424;Montigny-lès-Cormeilles;FIXE;0;0
723680;CGR MY PLACE SARCELLES;10;1_817;95585;Sarcelles;FIXE;0;1
723760;PATHE;9;1_894;91377;Massy;FIXE;0;1
724000;CINE PINCE VENT;8;1_606;94019;Chennevières-sur-Marne;FIXE;0;0
724120;UGC CINE CITE VELIZY;18;3_814;78640;Vélizy-Villacoublay;FIXE;0;0
724320;UGC CINE CITE PARLY;12;2_200;78158;Le Chesnay;FIXE;0;0
724440;KINEPOLIS SERVON;9;1_209;77450;SERVON;FIXE;0;0
10184;REX;3;511;80001;Abbeville;FIXE;0;1
10192;CGR ABBEVILLE LA SUCRERIE;8;1_209;80001;Abbeville;FIXE;0;1
11101;LE FOYER;2;268;35001;Acigné;FIXE;1;1
11854;CINEMA DE L'ESPACE;1;79;50003;Agon-Coutainville;FIXE;1;1
12101;L AIGLON;1;490;61214;L' Aigle;FIXE;1;1
12612;CINEMA MODERNE;1;286;36001;Aigurande;FIXE;1;0
14033;LE CASINO;2;360;80016;Albert;FIXE;0;1
14445;PLANET'CINE;7;1_199;61001;Alençon;FIXE;1;0
15682;SALLE POLYVALENTE;1;600;72003;Allonnes;ITINERANT;0;0
16803;CINEA;2;354;37003;Amboise;FIXE;0;1
17303;STUDIO ORSON WELLES;1;175;80021;Amiens;FIXE;1;0
17325;CINE SAINT LEU;1;254;80021;Amiens;FIXE;1;0
17326;GAUMONT;12;2_682;80021;Amiens;FIXE;0;1
17803;EDEN 3;3;549;44003;Ancenis;FIXE;1;0
18291;PALACE;3;407;27016;Les Andelys;FIXE;0;1
18701;NORMANDIE;1;250;28007;Anet;FIXE;0;0
18861;LES 400 COUPS;7;811;49007;Angers;FIXE;1;1
18866;PATHE;12;2_522;49007;Angers;FIXE;0;1
23241;NORMANDY;3;534;61006;Argentan;FIXE;1;0
23513;EDEN PALACE;1;187;36006;Argenton-sur-Creuse;FIXE;1;1
23541;CIN EVASION;1;158;35006;Argentré-du-Plessis;FIXE;1;1
23561;L'ARGENTIS;1;126;18011;Argent-sur-Sauldre;FIXE;0;1
25722;CIRCUIT 1;1;100;45008;Artenay;ITINERANT;1;0
26402;LA LOCOMOTIVE;2;246;56005;Arzon;FIXE;0;0
28732;ATOMIC;1;163;18015;Aubigny-sur-Nère;FIXE;1;1
29373;CINE GOYEN;1;516;29003;Audierne;FIXE;1;1
30482;CHANTECLER;1;181;76035;Aumale;FIXE;0;1
30761;CINEMA PARADISO THEATRE;1;199;14027;Les Monts d'Aunay;FIXE;1;1
30891;TI HANOK;5;866;56007;Auray;FIXE;1;0
32651;MEGA CGR CASINO;8;1_593;89024;Auxerre;FIXE;1;1
33122;VAUBAN;2;451;89025;Avallon;FIXE;1;1
34182;STAR;3;617;50025;Avranches;FIXE;1;1
